Creator,Top 1 Category,Top 1 Category GMV,Top 2 Category,Top 2 Category GMV,Top 1 Product,Top 1 Product ID,Top 1 Product GMV,Top 2 Product,Top 2 Product ID,Top 2 Product GMV,Top 3 Product,Top 3 Product ID,Top 3 Product GMV,Top 4 Product,Top 4 Product ID,Top 4 Product GMV,Top 5 Product,Top 5 Product ID,Top 5 Product GMV
cassymedwards_,Beauty & Personal Care,"$7,090.90",,,"COVERGIRL TruBlend Skin Enhancer Baked Luminous Finishing Makeup Powder - Hyaluronic Acid Blur Powder with Pore Smoothing, Ultra-Fine Pigment",1732356199721439998,"$1,331.29",tarte sculpt tape & blush tape duo - blush and bronzer,1729417067781002172,"$1,239.84",tarte smolderEYES shadow liner duo,1731479846982685628,"$1,147.73",tarte shape tape dab & go hair concealer,1732404473502667708,$313.29,Glamnetic Spells & Sparkles Press-On Nail Collection,1732537256634782382,$301.86
cheerockafellaa,Fashion Accessories,$413.95,Beauty & Personal Care,$14.87,【Hot Sale】VIPbeauty Half Wig Human Hair 200 Density Burmese Curly Half Wig Spiral Curly Ends 3 In 1 Seamless Flip Over Glueless Wigs Human Hair with Drawstring Beginner Friendly Curly Wig Headband Wig for Women Daily Wear,1730723192437445202,$243.96,Jessie's Wig [Julia] 13X5 Highlight Honey Blonde Pre Cut Lace Front Wig With Bangs Black Color Brown Color  Human Hair Lace Front Wigs  #SummerWins #DealsForYouDays,1729387107472085547,$169.99,"Bikini Pain-Free Hair Removal Cream for Sensitive Skin, Hypoallergenic Formula-Gentle & Fast-Acting Depilatory with Citrus Scent, Aloe & Hyaluronic Acid for Soothing Care, Suitable for Men & Women",1731625997827871273,$14.87,,,,,,
chelsleebmoney,Phones & Electronics,"$5,729.03",Beauty & Personal Care,"$3,438.10","SHOKZ OpenRun Pro 2 High Quality Headphones - Open Ear Earphones with Bone Conduction Tech, Sweat-Resistant Sports Headset for Workouts, Deep Bass Audio & Smart Mic, Gym",1729658353063203418,"$3,117.74","【Home Makeover】HULALA HOME Baggio Modern Electric Height Adjustable Desk with Storage, 3 Soft-Close Drawers, Dual Cabinets & Cable Management, Slatted Design Workstation for Home Office, Study Room, Professional Workspace",1730713059303788825,"$1,389.20","JLab JBuds Lux ANC Wireless Bluetooth Noise Cancelling Headphones with Mics, Adjustable Over-Ear Design, Custom EQ, Be Aware Safety Mode, Foldable, Wired Charging Cable, Compatible with iPhone/Android Devices (Tools and Gadgets, Mens Gifts)",1729430076387136161,$993.95,Sunny Side Up Marvel Spidey & His Amazing Friends Throw Blanket,1731636411001573839,$889.31,"HARPPA Baby Stroller Wagon, Lightweight Folding Adjustable 2-Seat/4-Seat Travel Stroller, Canopy, Push-Pull Handle, EVA Foam All-Terrain Wheel, Large Storage, Outdoor/Camping Use, Lightweight Travel Stroller, Adjustable Stroller",1731422535267553462,$779.01
christinaliddo,Womenswear & Underwear,$315.78,Textiles & Soft Furnishings,$109.52,"Comfort Colors 90s Bears Halloween Shirt, Trick or Treat Tee, Haunted House Graphic T-Shirt, Pumpkin Lover Spooky Season Gift",1732482339623899522,$149.23,Casaluna Square Heavyweight Linen-Polyester-Rayon Blend Decorative Cushion - Warm Throw Pillow,1732450557468644337,$79.53,EMMIOL Women Oversized Denim Shirt Jacket Long Sleeve Button Down Distressed Vintage Blue Jean Jacket Streetwear Summer Vibes【Back to School】,1731788310381236964,$38.99,"Chouyatou Barrel Jeans Women Wide Leg Cropped Jeans Y2k Mid Rise Baggy Jeans Boyfriend Denim Pants Harem Pants Vintage Breathable SpringStatements Womenswear High Waist,back to school shopping",1730287933715026313,$37.30,Vintage Football Sweatshirt Hometown Team Pullovers Sublimation Print Long Sleeve Casual Fabric Menswear Soft Cozy Retro Style Comfortable All-Season Wear Day Biker,1729430051446821315,$32.95
christylong40,Beauty & Personal Care,"$7,528.04",Home Supplies,"$2,851.36",Lenox 6-Piece Sparkle & Scroll Ornament Set,1731869840880079815,"$2,548.44",SKINN Cosmetics DermAppeal Microdermabrasion BeautyTreatment w/ V5 Crystal Technology Facial Exfoliate Tube - Powerful Microdermabrasion Skincare Treatment for All Skin Types Brightening Exfoliating Moisturizing Chemical Exfoliant,1729440536764911793,"$2,515.39",GOPURE Sculpt & Tone Arm Cream with 7% ProTight Firming Complex & Ashwagandha Root Extract Daily Hydrating Moisturizer for Loose Skin Repair,1729627852169646489,$931.76,"GOPURE Firming Butt & Thigh Cream - Nourishing Hydrating Bodybutter for Stretch Marks & Dimpled Texture - Clinically Tested, Dermatologist Recommended, Cruelty-Free",1730896729453531545,$712.50,philosophy 32oz trio of treats shower gel,1731011399756125127,$568.11
colleen_fusco,Beauty & Personal Care,"$6,103.42",Womenswear & Underwear,$504.95,"[NEW] Fluff & Snatch Brow Powder Pen, 24H Wear, Cream To Powder Eyebrow, Transfer-Resistant Formula, NYX Professional Makeup",1732313729432392008,"$1,205.59",BellaVita Luxury Colleen Perfume - Eau de Parfum 100ml - In Your Element with Colleen Highly Fragrant Daily Summer Fragrance,1732253917108081590,"$1,024.51",sacheu Lip Liner STAY-N - Peel-Off Lip Liner Stain - All Day & Night Lip Liner with Hyaluronic Acid & Vitamin E - Long Lasting Formula - 0.12 fl oz / 3.5 ml,1729385088934777631,$678.13,"[NEW]:  Peel Off Liner Lip Stain, Up to 24H, Tattoo-like Wear, Maybelline New York",1732356123453198994,$502.83,Bagheera - Satin Robe,1729412461837259654,$460.00
creatorsalley,Furniture,$82.51,Beauty & Personal Care,$40.95,"Raybee Furniture 57""H 16 Drawer White Dresser with Wooden Top, Modern Tall Dresser for Bedroom & Chests of Drawers, Large Capacity Storage Cabinets for Bedrooms, Living Room, Entryways",1729436108344758810,$82.51,"Silent Melody – Vanilla Gourmand Extrait de Parfum | Vanilla Caviar, Lavender & Cacao | Feminine Fragrance",1730679979726902171,$40.95,,,,,,,,,
deniece0110,Womenswear & Underwear,"$31,009.05",Shoes,"$12,230.21","Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,"$8,197.81",YeeZaa Rollneck Knitted Sweater for Women 2026  Fashion Fall Winter Casual Soft Chunky Cotton Long Sleeve  Crochet Knit Oversized Crewneck Pullover Top Transitional Fall Look Office Outfit,1732493923192246316,"$7,638.66",Tanming  Womens Linen Pants Casual Capri Baggy Wide Leg Trousers Palazzo Pants Beach Vacation Fall Outfits,1732454056617349267,"$5,286.05","Blowfish Malibu Womens Venice 2 Fashion Boot, Design, Walking Shoes, Decor, Women's Fashion, Shoes For Women, Boot Heels, Modern Boot",1732425400994468545,"$2,988.40",Cushionaire Missy Mary Jane Ballet Flats for Women | Breathable Lightweight Women's Flats with Adjustable Buckle and Cushioned Memory Foam,1732493559329166204,"$2,340.96"
diaryofamaterialgurl,Beauty & Personal Care,$171.17,Fashion Accessories,$168.77,Studs Marquise Dangle Connector Chain,1732396824986555056,$168.77,"Athlefit Women's Wedge Sandals, Dressy Square Toe Thong Slip On Flip Flops with a Cushioned Low 2.4-Inch Heel for Summer Parties, Black Sandal, Flipflop, Casual Outdoor Sandals tiktokshopbacktoschool",1732218838576042516,$158.99,"MANSCAPED® The Dome Shaver™ PRO Head Shaver for Bald Men – Five Rotary Blade Design with SkinSafe® & FlexAdjust Technology for Smooth Shave, Waterproof, USB-C & Wireless Charging Compatible with Travel Lock",1729566362829033702,$107.99,Fisoew Quarter Zip Pullover Women Moisture-Wicking Oversized Sweatshirt Lightweight Workout Athletic Pullover Jacket #SummerVibes Sun Protection Jacket Gym Sweatwear Casual Sporty Top and set,1732097229565562930,$33.97,Perfect Blend Bundle - Includes The Viral Skin Mimetic Concealer + Blending Brush,1729761186070041516,$28.90
digitaljinxy,Beauty & Personal Care,"$115,140.86",Home Supplies,"$4,401.26","Bella Vita Luxury's Honey Oud | Eau de Parfum 100ml (3.4 fl oz) | Patchouli, Vanilla, Bergamot | Floral & Spicy | Made with Clean & Vegan Essentials Oils | Cruelty Free Fragrance Perfume",1729413742968869814,"$57,306.08","Voyage Nova | Rosey Fruity Floral | Extrait De Parfum 50ml/100ml | Long Lasting Luxury Fragrance | Daily women's perfume rose vibrant for women Summervibes Alluring summerwins,summer outifit",1732263142232921043,"$21,452.81","BellaVita Luxury's CEO Man Eau De Parfum 100ml (3.38 Fl.oz) | Lemon, Lavender, Tonka & Agarwood | Long Lasting Perfume for Men | Vegan Perfume | Perfect Gift for Men",1729413705690223542,"$18,047.87","Bellavita Luxury Honey Oud Intense Eau De Parfum | Long-Lasting Unisex Perfume | 100 ml | Honey, Oud, Vanilla & Amber Fragrance | Rich Oriental Woody Perfume for Men & Women",1732467470293570486,"$9,343.14",Reliant Pet Mouse Repellent Pouches - Rodent Repellent Made in USA (12 Pouches) - Keep Rodents Out of Cars - Mouse Deterrents with Peppermint Oil,1729662519422718968,"$4,172.21"
dinakxoxo,Home Supplies,"$1,336.19",Womenswear & Underwear,"$1,059.63","Squishy Cheese Block - Yellow, moldable fidget Toy with Squeeze Feature, Ideal for Play and Relaxation Giant Cheese Squishy Moldable Non-Rebound & Slow Rebound Fidget Toy| Viral ASMR Stress Ball Glutinous",1732443188156207689,"$1,336.19",〖Summer Vibes〗3 PCS Retro Oval Sunglasses for Women Chic Cat Eye 90s Sunnies Lightweight Narrow Shades Trendy UV Protection Sunglasses Vintage Rich Girl Sunglasses Women Sunglasseswomen,1731169892210610297,$778.18,Halara One Shoulder Long Sleeve Thumb Hole Ruched Yoga Sports Top,1731821865584398628,$353.30,Farmer Protein Powder - Third Party Tested,1730763996470809114,$336.84,H&M Fine-knit one-shoulder top,1732417424863760689,$268.85
ellencherry_,Womenswear & Underwear,"$1,921.83",Menswear & Underwear,$440.99,"3 pack sports shorts, breathable running exercise, workouts, and everyday casual Seven quarter pants",1729482331289785797,$440.99,Tanming  Womens Linen Pants Casual Capri Baggy Wide Leg Trousers Palazzo Pants Beach Vacation Fall Outfits,1732454056617349267,$350.31,"Inno Mint Women's High Waisted Booty Lifting Shorts, 4-Way Stretchy Nylon Spandex with BBL Effect for Gym Workouts, Gym Clothes Women, Elastic Waist Shorts, Active, Yoga",1732309284824846435,$284.61,"Hanes Originals Comfywear Women's Pajamas Set, Sleep Top & Shorts, Loungewear",1732287349150553060,$283.08,"EVALESS Women's High Waisted Shorts Jean Stretchy Casual Fashion Trendy Double Button Fly Denim Shorts  Deals For You Days summer outfits,back to school shopping",1732327405008228514,$282.19
emileys.drafts,Beauty & Personal Care,$594.43,Fashion Accessories,$13.99,"Lattafa Yara Women's Perfume, 3.4oz(100ml) Oriental Mix Fragrance, Fresh Long-Lasting Perfumes for Women with Tropical, Fruity & Vanilla Bean Notes, Fragrances",1729392338954654602,$149.93,"Soft by Al-Rehab EDP Spray, 35ml",1729409282815661014,$135.59,NuDerma Professional High Frequency Wand by Pure Daily Care with Argon & Neon Applicators Anti-Aging and Anti-Acne,1729401883758137709,$80.95,"PHLUR Vanilla Skin Body Mist - Full Size Hair & Body Fragrance Mist with Vanilla, Pink Pepper, Cashmere Wood & Sandalwood (8 fl oz)",1729406255448822017,$37.43,"Trio Bundle  Perfume for Women, Extra, Intense and Pink 100ml 3.4fl.oz.",1732218260927189314,$35.99
errrcat,Womenswear & Underwear,"$47,976.98",Beauty & Personal Care,$225.80,Lacsper Daisy Floral Lace Minimizer Bra Unlined Unpadded Full Coverage Plus Size Underwire Breathable Mesh Cup Comfort Support for Women,1731589895165612280,"$18,400.84",HSIA Mermaid Scales Sexy Lace Plus Size Unlined Underwire Bra for Women Full Coverage Minimizer Bra Lifting Daily Large Bust Bras Lightweight Breathable Comfort Back Smoothing Bra,1729413206647607494,"$5,385.71",Lacsper Daisy Floral Lace Comfort Bra Plus Size Minimizer Full Coverage Underwire Supportive Under Band Non-Padded Unlined,1729488258047710456,"$3,286.96",HSIA Seraphina Air Light Breathable Sheer Mesh Halter Bra Plus Size Summer Unlined Full Coverage Bra Underwire Support Non Padded Bra Lightweight Convertible Multiway 5-Way Wear Front Adjustable Detachable Straps Comfort Everyday Womenswear,1731847863188230342,"$2,662.83",HSIA Enchante Floral Lace Plus Size Underwire Unlined Unpadded Minimizer Full Coverage Bra Women's Wear Comfortable Breathable Mesh Cup,1729416814995542214,"$2,244.60"
everydayaudur,Womenswear & Underwear,$76.64,Textiles & Soft Furnishings,$47.98,"SNOWY Sticky Inserts - Instant Lift & Boost, Washable & Reusable, Outfit Enhancer",1729420460993712801,$76.64,Zulay Kitchen Cozy Throw Blanket for Lounging with Gift Box,1729408004716859453,$47.98,"TIMETOME Reusable Grooved Handwriting Workbook for Kids, Learning Materials, 6 Books–Early Elementary, Covers Math, Words, Drawing –Gift for Children Preschool Alphabet Tool Classroom Supplies，summer learning workbook",1731199102360326543,$46.29,"Musky Musk, Dossier, Women, 50ml-100ml, Eau De Parfum, Musk",1729436417962316512,$27.20,"Montessori Busy Board for Toddlers Ages 3-5, Portable Sensory Activity Board with Buckles, Zippers & Life Skills, Screen-Free Travel Toy for Airplane, Road Trip & Preschool Learning",1729680469600015157,$20.99
ez.influence,Beauty & Personal Care,$246.64,Womenswear & Underwear,$66.55,"[KNEMO Official] LipLock Duo - Vegan Rose PDRN, Carrot Collagen, & Pillow Peptides - Long Lasting Hydrating Plumping Glossy Mask - 15 mL in Peach Muse, Grape Crush, Pink Flan, Crystal Clear",1731320855693791687,$129.43,Honeylove SuperPower Short - Level 5 Maximum Compression Shapewear,1732150410088911260,$66.55,Viking Revolution Beard Filling Pen 2-Pack with Brush Waterproof Long-Lasting for Men Includes 4 Replacement Tips Black Brown Light Reddish Brown,1730764087641150064,$48.95,tarte colored clay CC undereye corrector,1729734769623929788,$27.20,"Ceramide Ato 6.0 Top-to-Toe Bodywash - Fragrance-Free, Baby-Safe, Intimate Care Safe, Gentle Sensitive, Vegan Certified, Premium Body Wash, Barrier Repair, Low Acidic pH, Eczema-Prone Adults 16.9 fl oz (500ml) Cleansing Shampoo",1732328275479466335,$26.99
findingbestdeals,Beauty & Personal Care,"$13,998.08",Computers & Office Equipment,$899.10,Lassi Lips Matte Blur Lip Stain,1732525382627726132,"$4,615.84",BellaVita Luxury's Too Sweet Too Sexy | 2x100ml Perfumes | Honey Oud & White Oud | Perfume for Men & Women | Long Lasting | Eau De Parfum | Super Brand Day Exclusive,1729914551358952374,"$3,705.33",Bellavita Luxury White Oud Eau De Parfum 100ML | Elegant Unisex Perfume for Women & Men | Fresh Spicy Oud Fragrance | Long Lasting Luxury Scent | Women Perfume Gift Set,1729413119628710838,"$1,344.08","[Laka] Magic Lip Fixer — 2-Min Transfer-Proof Glow Lip Top Coat with Lightweight, Non-Sticky Hydration",1732480894978592873,"$1,297.62","First Day of School One Minute with God for WoMen, 365 Days Devotional Journal, Portable Daily Reflections NoteBook, Perfect Gift for Holidays Birthdays Christmas New Year, Self Improvement Journal",1732305631704224354,$899.10
foodfashionfun12,Food & Beverages,"$1,337.70",Health,$239.40,Daily Hydration Glass Bottle,1729507512389243913,$214.74,"Upline Instant Loaded Tea Mix - Single Pack Multi Flavor, High Caffeine Content, Low Calorie, Low Carb, Sugar-Free, Aspartame-Free, Lightly Carbonated",1730095662343492362,$181.90,Liquid I.V. Hydration Multiplier - Grillo's Pickles - Hydration Powder Packets | Electrolyte Powder Drink Mix | Convenient Single-Serving Sticks | 8 Vitamins & Nutrients | 2 Pack (20 Servings),1732313903461273815,$173.88,NEW! 6 Pack Drizzilicious Apple Pie Mini Rice Cakes  - 4oz Bags,1732495605783171863,$144.84,6 Pack - Drizzilicious Lemon Cake Mini Rice Cakes - New Flavor,1732273380351316759,$140.75
gabbrieluh,Textiles & Soft Furnishings,"$2,290.83",Womenswear & Underwear,$338.76,"Amoami Floral Washable Area Rug, Vintage Botanical Carpet, Soft Lightweight Rug, Non Slip TPR Backing, Machine Washable Indoor Rug for Living Room, Bedroom and Home Decor",1732390933638385994,"$2,290.83",Ommig Women's Parachute Wideleg Pants Baggy Y2K Elastic Waist Wide Leg Track Pants Trousers Casual,1729585507777548858,$128.60,"6-In-1 Bamboo Kitchen Drawer Organizer with Cutter - Drawer-Ready Order Holder for Gal, Qt, Sandwich, Snack Food Storage Bags, Plastic Wrap, Foil",1732445029302505779,$121.47,"Derma Roller for Face, Beard, and Hair, Titanium Needles - Ideal for Personal Skincare and Hair Care, Suitable for Men and Women Comfort Dermaroller Alternative Home Spa Equipment Double Chin Reducer Body Care",1729581040733622489,$92.72,"Foldable Stone Bath Mat Super Absorbent Diatomaceous Earth Mats Non-Slip 23.6 x 15.5 Inch Quick Drying Mat Compact Easy to Store Grey - Pad, Light, #SummerVibes",1729496554588247125,$83.20
grayson.finks,Womenswear & Underwear,"$16,666.31",Luggage & Bags,"$15,058.34","Women's Striped/rhombus/leaf/dot Cloud Handbag, Clip Closure Crossbody Bag, Lightweight Foldable for Daily Use, Gifts for Friends and Valentine's Day",1732227985172828427,"$14,968.92",LikeMyChoice Boho Short-Sleeve Shirt & Wide-Leg Pants Luxury Resort Wear 2-Piece Outfit Satin Fabric Women's Lounge Set for Vacation Vibe Clothes Suits,1732364275747950749,"$3,483.55","Women Vintage Camo Print Drawstring Waist Capri Cargo Bermuda Shorts, Multi Flap Side Pocket Loose Baggy Calf Length Utility Cropped Pants, Adjustable Ankle Tie Cuff Wide Leg Camouflage",1732455339904897293,"$3,058.28",SCUSTY Women’s Lightweight Fleece Pullover Jacket Cropped Fall Winter Fuzzy Sherpa Jacket Sweatshirt Coat with Pockets,1729630973397078259,"$1,246.71",Women's Summer Crop Tank Tops Sleeveless Crew Neck Bead Slim Fit Vest Casual Summer Shirts Crewneck Ivory,1732200260304081770,"$1,078.70"
hanaisfinechina,Womenswear & Underwear,"$21,673.72",Beauty & Personal Care,"$1,408.93",LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip  Anti-Slip Grip & Removable Straps Fit Outfits Wireless Supportive  Seamless Comfortable,1732282937141662165,"$15,929.66",tarte colored clay CC undereye corrector,1729734769623929788,"$1,201.29",BOOMBA Magic Padded Sticky Bra - Patented Sticky Fashion Bra Inserts,1729459877607019435,"$1,191.01",LUCKMEEY Womens Strapless Front Closure Bra Push Up Lift Bra Padded Add Cup Non Slip Anti-Slip Grip Wireless Supportive  Seamless Comfortable Tube Jelly Bra A B C Cup Spandex,1732453577414382037,"$1,070.72",CAKES Body Cleavage Bra™ - Seamless Sculpting Bra with Silicone Cups for Full Cleavage Reusable Matte Finish Ideal for Strapless & Backless Tops Womenswear Basic,1732022163491426879,$631.17
happyhealthyabbie,Home Supplies,$179.84,Health,$64.39,"Sima Japanese Hexagon Silver Ion Antibacterial Bath Tool - 47 in Bamboo Charcoal Fiber Back Loofah, Body Scrubber, Extreme Lather Exfoliating Cleaning Sponge for Deep Clean, Smooth Skin, All Skin Types",1729444042329723095,$179.84,She’s Thirsty Trio Bundle - Legendairy Milk - Coconut Water Electrolytes Mix - No Sugar Added - 3-Pack - Hydration,1729654813919973620,$64.39,"Comfort Colors Later Gator Vintage 90s T-Shirt, Retro Style Shirt, Funny Graphic Alligator Tee, Gift For Him Or Her",1730779516893171953,$22.09,"The Only Bean - Crunchy Roasted Edamame Beans (Sea Salt) - Keto Snack, High Protein, Healthy Snacks, Low Carb, Gluten-Free & Vegan (0.9oz) (10 Pack)",1729409022587933239,$14.97,,,
heyimdanizzo,Toys & Hobbies,$10.78,,,"Shut The Box Dice Game,2-4 Player Family Wooden Board Table Math Games for Adults and Kids, 8 Dices Classics Tabletop Version Games for Classroom,Home,Party or Pub",1729498919190369153,$10.78,,,,,,,,,,,,
hkapproved,Health,"$7,908.65",Beauty & Personal Care,"$7,419.12",Comfrt | Cloud Zip Hoodie - Mega | Soft Mega Oversized Zip Up Hoodie For Men & Women,1729417808759264131,"$5,076.93","Nello Superbalance Hormonal Support Drink Mix, 20 Travel Packets, SRI-81 Shatavari, Myo-Inositol, Rhodiola Rosea, Vitamin C, Magnesium, Theobromine, Vitamin B6/C",1729499864890250680,"$3,792.23",Sand Cloud | Cover Up,1732266221280202934,"$3,668.35",Sand Cloud | Towel Bag 2 in 1,1732221346435469494,"$3,378.10","[Beauty of Joseon Official] Daily Tinted Fluid Sunscreen 50mL | OTC Certified, SPF, Broad Spectrum Protection, Mineral based Sunscreen, Makeup",1730890891608691121,"$2,162.25"
hleigh74,Womenswear & Underwear,"$4,577.47",Sports & Outdoor,"$1,023.03","Tacvasen Women's Basic Cardigan Sweater, Lightweight Fitted Solid Knit Zip-Up with Crew Neck and Longsleeves,back to school,back to school shopping, Knitwear, Piece",1732194110400270350,"$1,134.07",Wenrine Women's Summer Mini Dress Casual Short Puff Sleeve V Neck Color Block Loose Beach A Line Dresses with Pockets,1729478358881703700,"$1,068.06",Halara Flex™ High Waisted Back Side Pocket Slight Flare Work Pants,1730610175817126015,$765.38,Flamingals Wash Pleated Roll Hem High Rise Straight Leg Jeans Womenswear,1732439443459641429,$750.56,"Over-Ear Noise Cancelling Wireless Headphones, ANC Bluetooth Headset for Gaming, Back to School",1732308667886965181,$666.27
honestamandafinds,Beauty & Personal Care,"$2,581.59",Household Appliances,"$2,124.45","Portable Mesh Nebulizer with Auto-Cleaning, Whisper-Quiet Operation & LED Interface, Rechargeable Handheld Mist Device for Adults & Kids, Rechargeable Mesh Nebulizer, Usb Rechargeable Nebulizer",1732030002800857779,"$1,524.51","【Deal】Office Chair, Mid Back Computer Ergonomic Mesh Desk with Larger Seat, Executive Height Adjustable Swivel Task with Lumbar Support and Armrests",1729410623605084883,"$1,190.14",1st Phorm Protein Sticks (15ct) | High-Protein Meat Sticks,1729593048476979669,$731.58,"【BackToSchool】Antarctic Star 3.2 Cu.Ft. Mini Refrigerator with Freezer, Double Door Compact Fridge with Adjustable Removable Shelves, for Dorm/Apartment/Office/Basement tiktokshopbacktoschool",1730053983856398755,$654.44,"eufy C20 Omni Robot Vacuum, Robot Vacuum and Mop Combo, Self Emptying, Auto Mop Washing and Auto Drying for hands-free cleaning, 3.35-Inch Ultra-Slim Body, 7000 Pa Powerful Suction, All-in-One Station, Cleaner Machine Cleaner Cordless",1729699897869898512,$561.71
honeyquiche,Womenswear & Underwear,"$285,395.12",,,Eleplus 3 Pieces Lightly Lined Wireless Bras for Women Comfy Plunge T Shirt Bra Pack Style Womenswear for Everyday & Bridal Events #SummerVibes,1731831726131155211,"$67,167.30",OEAK Womens Jelly Bras Wireless Comfortable Soft Push Up Bralettes Seamless Tshirts Bras Deep V Everyday Bras,1729714461980332262,"$36,037.91",DOBREVA Women's Unlined Balconette Bra No Padded Underwire Supportive Plus Size Smooth Scoop Neck,1731395246467027235,"$30,686.80",OEAK Women Non-Slip Bandeau Bras With Comfortable Strapless Bra Seamless Wireless Tube Top Soft Wireless Bra,1731622604082024678,"$26,693.94",INLYRIC Women's Teardrop Push Up Bra Padded Supportive Underwire Add 1 Cup Seamless Tshirt Sexy Lift Up Plunge Bras Fit Foam Elastic Smooth,1732293573760028912,"$22,501.41"
iamashleyyancy,Shoes,$92.95,Sports & Outdoor,$67.09,AZALEA WANG HALINA BLACK SNAKE THIGH HIGH BOOT,1731586314527412483,$92.95,Aleumdr Women's One Piece Swimsuit Ruffle Cutout Swimdress Tummy Control V Neck Wrap Swimwear Swimming Sport Clothing Beach SwimWeek Vacationoutfits Summerstyle,1730138223027655054,$67.09,,,,,,,,,
its.amy.approved,Womenswear & Underwear,"$3,550.98",Beauty & Personal Care,$275.32,"Songling Women Mid Rise Barrel Work Trousers Elastic Back Waist Tapered Baggy Lounge Pants With Side Pockets True To Size Solid Daily Travel Bottoms, back to school shopping",1732216018534372167,"$2,610.35",Flamingals Wash Pleated Roll Hem High Rise Straight Leg Jeans Womenswear,1732439443459641429,$350.11,[Estée Lauder] Bronze Goddess Day to Night Travel Spray Duo | Day-to-Night Fragrance | Warm & Sensual | Travel Size,1732304446270444525,$243.10,"Women's Printed Oblique Angle Satin Neck Scarf - Head Scarf, 59"" x 5.9"" Fashion Accessory for Bag or Hair",1730701444048523487,$187.41,"UOOZEE Tops for Women, Solid Long Sleeve Oversized Collared Blouse, Chic Polyester Shirt for Business Casual Office Outfits, Jeans, Women's Fashion, Polyester Clothes, Fashion Apparel, Minimalist, Stylish Women's Wear",1730302997436928467,$143.42
itsgenise,Beauty & Personal Care,"$4,064.98",Virtual Products,"$2,230.41","PlayStation eGift Card | PS5 & PS4 Games, PS Plus, DLC & PSN Wallet Funds",1732347574006223439,"$2,030.41","AquaSonic ICON Rechargeable Travel Power Toothbrush - Oral Electric with Soft-Touch Handle, Travel Case, Smart Timers, Mint Green, ADA Approved - Dental Cleaner",1729442291598922514,"$1,623.26","Bellanomi Kiddies African Net Sponge soft texture for gentle daily cleansing, quick drying, mini size",1732223023251951793,"$1,007.23",RevAir Reverse-Air Dryer - Fastest Healthiest & Easiest Hair Drying Solution for USA & Canada Use Only 120V US/CA Smooth Hair Care with Variable Tension Settings & Internal Temperature Sensors,1731261696148934719,$348.02,"One A Day Multivitamin For Women Gummies with 1000 mcg Biotin, 170ct",1732207945768276017,$231.67
itsjesslaw,Furniture,$617.18,,,"【Ships in 2 Boxes】AMERLIFE Murphy Bed with Storage & Charging Station, Farmhouse Murphy Cabinet with Foldable Panel, Noisy Free, for Guest Bedroom, Living Room, Office #homemakeover",1729891448764404480,$617.18,,,,,,,,,,,,
itsmakenzietaylor,Sports & Outdoor,"$2,017.02",Womenswear & Underwear,$964.77,【Creator’s Pick】Halara Flex DayStretch High Waisted Pocket Straight Leg Work Pants #SwimWeek,1729418999352693028,"$1,101.99",【Creator’s Pick】Halara Flex High Waisted Pocket Wide Leg Waffle Work Pants,1729408758258766116,$787.37,UANEO Women's Cotton Linen Summer Palazzo Pants Flowy Wide Leg Beach Trousers with Pockets Casual Womenswear SummerVibes,1729500171796910389,$495.13,Gazelle Denim Skort Mid Wash,1729545235822318181,$209.96,BOOMBA Invisible Lift - Patented Sticky Fashion Bra Inserts Prevents Nipple Slips No Sewing Required Low Cut Tops Womenswear,1729451034361697195,$117.98
itsmekaycee77,Shoes,"$9,003.29",Womenswear & Underwear,"$6,974.51",Naturalizer Womens Tressa Flip-Flop - Medium & Wide Width,1732210623064674780,"$3,168.09",Naturalizer Womens Easton Sandal - Medium & Wide Width,1732207287795683804,"$1,801.80",Fisoew Quarter Zip Pullover Women Moisture-Wicking Oversized Sweatshirt Lightweight Workout Athletic Pullover Jacket #SummerVibes Sun Protection Jacket Gym Sweatwear Casual Sporty Top and set,1732097229565562930,"$1,744.03","Women's Elegant Satin Slip-On High Heel Sandals, Open Toe Design, Perfect for Dresses, All Season Wear, Comfortable & Stylish",1731491145896006514,"$1,631.96",Cicy Bell Women Zip Up Cardigan Sweater Stand Collar Knit Printed Sweater,1732501153068061039,"$1,493.81"
izwakeup,Womenswear & Underwear,$958.12,Sports & Outdoor,$38.31,"BOOMBA Ultra Boost Inserts | Patented Sticky Fashion Bra Inserts | Increase 2 Cups | Outfit enhancer | Perfect For Dresses, Bikinis, Tops | 40+ Uses Per Pair",1729536675865924523,$845.55,Plunge Perfection Padded Bra,1731927015181161387,$55.00,"Women's Solid Wireless Sports Bra, Strappy Workout Bra, Sporty Breathable Comfortable Bra, Ladies Sportswear for Yoga Gym",1729621169378725931,$38.31,BOOMBA Invisible Lift - Patented Sticky Fashion Bra Inserts Prevents Nipple Slips No Sewing Required Low Cut Tops Womenswear,1729451034361697195,$37.58,"Loosey Goosey 3 Pack of Calming Pouches - Feel Calmer, Stay Sharper - Nicotine-Free",1730964107197256165,$36.00
